Order_ID,PDate,Status,Fulfilment,Sales_Channel ,ship_service_level,Style,SKU,Category,PSize,ASIN,Qty,currency,Amount,payment_by,ship_city,ship_state,ship_postal-code,ship_country,Label
10.42.0.211-111.202.114.77-37528-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,MEN5021,MEN5021-KR-XL,kurta,XL,B08YYVLZVH,1,INR,533.0,Credit Card,HYDERABAD,TELANGANA,500083.0,IN,1
10.42.0.211-52.84.29.55-45347-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,MEN5032,MEN5032-KR-M,kurta,M,B08YZ1BNXR,1,INR,562.0,Credit Card,HYDERABAD,TELANGANA,500079.0,IN,1
10.42.0.42-123.125.115.190-55905-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET287,SET287-KR-NP-L,Set,L,B099NM6SKS,1,INR,666.0,Debit card,KOLKATA,WEST BENGAL,700092.0,IN,1
192.229.173.173-10.42.0.211-80-48509-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0344,J0344-TP-XL,Top,XL,B09872TQWK,1,INR,487.0,Debit card,Dombivli(E),MAHARASHTRA,421203.0,IN,0
172.217.12.174-10.42.0.151-443-36482-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0355,J0355-KR-L,kurta,L,B098124671,1,INR,635.0,Debit card,GWALIOR,MADHYA PRADESH,474020.0,IN,1
172.217.12.206-10.42.0.151-443-55362-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0352,J0352-KR-XL,kurta,XL,B09811KK67,1,INR,635.0,Debit card,GWALIOR,MADHYA PRADESH,474020.0,IN,0
203.90.242.126-10.42.0.151-80-57620-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3749,JNE3749-KR-L,kurta,L,B09K41PGGB,1,INR,477.0,Credit Card,PUNE,MAHARASHTRA,411041.0,IN,0
172.217.11.33-10.42.0.211-443-43653-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0301,J0301-TP-XXL,Top,XXL,B099S8X47K,1,INR,463.0,Credit Card,NAVI MUMBAI,MAHARASHTRA,410210.0,IN,0
10.42.0.211-10.42.0.1-64032-53-17,04-30-22,Shipped - Returned to Seller,Merchant,Amazon.in,Standard,SET264,SET264-KR-NP-M,Set,M,B08YN44FZJ,1,INR,0.0,Credit Card,KANCHIPURAM,TAMIL NADU,600059.0,IN,1
172.217.10.42-10.42.0.151-443-56125-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET304,SET304-KR-DPT-XS,Set,XS,B09K3LRR2T,1,INR,1115.0,Debit card,KANNUR,KERALA,670571.0,IN,0
205.185.216.42-10.42.0.211-80-56388-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXXL,kurta,3XL,B081WZ4T3V,1,INR,399.0,Debit card,HYDERABAD,TELANGANA,502319.0,IN,1
172.217.10.142-10.42.0.151-443-58992-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3546,JNE3546-KR-L,kurta,L,B08HHJRFQP,1,INR,458.0,Credit Card,KOLKATA,WEST BENGAL,700102.0,IN,0
172.217.6.206-10.42.0.151-443-36174-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3616,JNE3616-KR-M,kurta,M,B09811QHPX,1,INR,319.0,Credit Card,BENGALURU,KARNATAKA,560084.0,IN,1
10.42.0.151-66.198.178.124-41445-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,MEN5025,MEN5025-KR-XXL,kurta,XXL,B08YYSX188,1,INR,533.0,Credit Card,"MUMBAI,Malad West,Malvani.",MAHARASHTRA,400095.0,IN,0
182.22.120.231-10.42.0.151-443-35653-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0334,J0334-TP-S,Top,S,B0986Y2KBV,1,INR,545.0,Credit Card,BOKARO STEEL CITY,JHARKHAND,827012.0,IN,1
10.42.0.1-10.42.0.42-53-2962-17,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-XXL,Set,XXL,B09NQ3MPRM,1,INR,597.0,Credit Card,VILAYAT GIDC,Gujarat,392020.0,IN,1
172.217.12.142-10.42.0.211-443-58864-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0135,J0135-SET-XXL,Set,XXL,B08QGM4LMF,1,INR,591.0,Credit Card,VILAYAT GIDC,Gujarat,392020.0,IN,0
10.42.0.151-31.13.69.245-44171-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3313,JNE3313-KR-A-XXL,kurta,XXL,B07SMNGTKQ,1,INR,582.0,Credit Card,VILAYAT GIDC,Gujarat,392020.0,IN,1
10.42.0.211-23.206.125.17-38344-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,MEN5031,MEN5031-KR-XXL,kurta,XXL,B08YYZHYXT,1,INR,549.0,Credit Card,KHAMMAM,TELANGANA,507002.0,IN,0
239.255.255.250-10.42.0.1-1900-47436-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3581,JNE3581-KR-S,kurta,S,B0981293MJ,1,INR,635.0,Credit Card,MANGALURU,KARNATAKA,575003.0,IN,0
180.149.136.194-10.42.0.211-80-41572-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-L,kurta,L,B0783Q5HMF,1,INR,353.0,Credit Card,HYDERABAD,TELANGANA,500083.0,IN,1
10.42.0.211-77.234.44.199-40945-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3639,JNE3639-TP-N-M,Top,M,B08ZHMSJVJ,1,INR,487.0,Credit Card,BENGALURU,KARNATAKA,560036.0,IN,1
172.217.6.234-10.42.0.151-443-55899-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-S,Set,S,B08XNJ19QH,1,INR,1112.0,Credit Card,GURUGRAM,HARYANA,122001.0,IN,0
206.126.112.142-10.42.0.151-443-39311-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3710,JNE3710-DR-L,Western Dress,L,B091SW66WJ,1,INR,690.0,Debit card,SIPCOT PERUNDURAI,TAMIL NADU,638052.0,IN,1
10.42.0.211-54.239.17.112-53209-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET110,SET110-KR-PP-XL,Set,XL,B0822T4YG6,1,INR,788.0,Debit card,KOLKATA,WEST BENGAL,700084.0,IN,0
10.42.0.211-54.239.17.112-54097-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XXL,Top,XXL,B08N4QTQHW,1,INR,487.0,Credit Card,PUNE,MAHARASHTRA,411038.0,IN,1
10.42.0.211-64.71.142.124-37820-443-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET324,SET324-KR-NP-L,Set,L,B09NQ44RNV,1,INR,597.0,Credit Card,Maraimalainagar,TAMIL NADU,603209.0,IN,0
172.217.12.142-10.42.0.151-443-54653-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-XL,Set,XL,B09RKFRBJB,1,INR,801.0,Debit card,Mumbai,MAHARASHTRA,400081.0,IN,1
10.42.0.211-42.56.76.21-35881-80-6,04-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE1951,JNE1951-KR-155-XL,kurta,XL,B071YXDT73,0,INR,350.48,Debit card,KALAMASSERY,KERALA,682021.0,IN,0
10.42.0.211-112.80.248.187-50805-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-L,Set,L,B09KXT4VG7,1,INR,666.0,Debit card,MYSURU,KARNATAKA,570017.0,IN,0
157.240.18.36-10.42.0.211-443-60374-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3718,JNE3718-KR-XXXL,kurta,3XL,B099NJ1WVX,1,INR,406.0,Debit card,BENGALURU,KARNATAKA,560068.0,IN,0
10.42.0.151-104.244.42.2-33823-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-M,Set,M,B0894YTN3H,1,INR,1065.0,Credit Card,Kishanganj,BIHAR,855115.0,IN,0
172.217.12.138-10.42.0.151-443-54174-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0228,J0228-SKD-S,Set,S,B09M6S719P,1,INR,1669.0,Credit Card,HYDERABAD,TELANGANA,500089.0,IN,0
10.42.0.151-10.42.0.1-17619-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3560,JNE3560-KR-XXL,kurta,XXL,B08PCRPSKP,1,INR,487.0,Credit Card,THIRUVANANTHAPURAM,KERALA,695581.0,IN,1
175.100.207.231-10.42.0.211-443-59338-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE2171,JNE2171-KR-437-XL,kurta,XL,B079WYDLLS,1,INR,495.0,Credit Card,BETTIAH,BIHAR,845438.0,IN,1
10.42.0.151-31.13.71.37-53081-443-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3905,JNE3905-DR-L,Western Dress,L,B09YYQV9JG,1,INR,869.0,Credit Card,AHMEDABAD,Gujarat,380015.0,IN,0
10.42.0.211-10.42.0.1-3807-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0335,J0335-DR-M,Western Dress,M,B09831XC46,1,INR,807.0,Cash,AHMEDABAD,Gujarat,380015.0,IN,0
192.229.210.163-10.42.0.151-443-52387-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XL,Top,XL,B08RYPWC3J,1,INR,540.0,Cash,GURUGRAM,HARYANA,122017.0,IN,0
10.42.0.151-106.39.169.66-43579-80-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET171,SET171-KR-NP-L,Set,L,B0822SS99K,1,INR,792.0,Cash,Bangalore,KARNATAKA,560083.0,IN,1
10.42.0.211-107.178.251.134-38824-443-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-M,Set,M,B09RKF9KV8,1,INR,801.0,Credit Card,Dist Alipurduar,WEST BENGAL,735214.0,IN,1
172.217.10.99-10.42.0.211-443-49830-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0113,J0113-TP-XL,Top,XL,B08V1N2D45,1,INR,540.0,Credit Card,BARSUR,CHHATTISGARH,494441.0,IN,1
10.42.0.211-10.42.0.1-6635-53-17,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET198,SET198-KR-NP-A-XXXL,Set,3XL,B08L949J14,1,INR,548.0,Credit Card,CHENNAI,TAMIL NADU,602117.0,IN,1
10.42.0.211-77.234.44.200-42928-80-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3484,JNE3484-KR-XL,kurta,XL,B08W9KCKQD,1,INR,295.0,Debit card,PANMANA,KERALA,691583.0,IN,1
182.22.25.124-10.42.0.211-443-35179-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-XL,kurta,XL,B082W8B28G,1,INR,435.0,Debit card,PANMANA,KERALA,691583.0,IN,0
172.217.10.104-10.42.0.151-443-47858-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0285,J0285-SKD-XL,Set,XL,B08QGMLJF7,1,INR,1432.0,Debit card,sankra,CHHATTISGARH,492112.0,IN,1
10.42.0.151-31.13.80.5-45047-443-6,04-30-22,Cancelled,Merchant,Amazon.in,Standard,J0097,J0097-KR-L,kurta,L,B08BJR2R7M,0,INR,540.95,Debit card,CHENNAI,TAMIL NADU,600117.0,IN,0
172.217.10.46-10.42.0.42-443-41664-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,1,INR,654.0,Credit Card,HYDERABAD,TELANGANA,500005.0,IN,0
172.217.12.202-10.42.0.211-443-60856-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0171,J0171-DR-XXL,Western Dress,XXL,B08QGN532D,1,INR,488.0,Credit Card,Bengaluru,KARNATAKA,560076.0,IN,0
10.42.0.211-10.42.0.1-39586-53-17,04-30-22,Shipped,Amazon,Amazon.in,Expedited,SET330,SET330-KR-PP-S,Set,S,B09SDXT7CF,1,INR,666.0,Credit Card,NAMCHI,SIKKIM,737126.0,IN,1
172.217.9.227-10.42.0.151-443-59040-6,04-30-22,Cancelled,Amazon,Amazon.in,Expedited,SET330,SET330-KR-PP-S,Set,S,B09SDXT7CF,0,,,Credit Card,NAMCHI,SIKKIM,737126.0,IN,0
172.217.10.66-10.42.0.211-443-46163-6,04-30-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET279,SET279-LC-XXXL,Set,3XL,B09CTKZ5FP,1,INR,888.0,Credit Card,Ahemdabad,Gujarat,380058.0,IN,1
172.217.1.161-10.42.0.211-443-55849-6,04-30-22,Shipped,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,1,INR,1112.0,Credit Card,SIDCUL HARIDWAR,UTTARAKHAND,249403.0,IN,0
172.217.9.238-10.42.0.42-443-56196-6,04-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE3761,JNE3761-KR-XXL,kurta,XXL,B099FB9BP3,0,INR,277.14,Credit Card,MUMBAI,MAHARASHTRA,400074.0,IN,1
172.217.12.170-10.42.0.42-443-40231-6,04-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE3703,JNE3703-KR-XXL,kurta,XXL,B099FDH3P2,0,INR,300.95,Credit Card,MUMBAI,MAHARASHTRA,400074.0,IN,0
172.217.12.138-10.42.0.211-443-52309-6,04-30-22,Cancelled,Merchant,Amazon.in,Standard,JNE3265,JNE3265-KR-XXL,kurta,XXL,B07R51NJC2,0,INR,313.33,Credit Card,MUMBAI,MAHARASHTRA,400074.0,IN,1
203.130.53.126-10.42.0.211-80-39361-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0415,J0415-DR-L,Western Dress,L,B09TY1CM1M,1,INR,899.0,Credit Card,CHENNAI,TAMIL NADU,600083.0,IN,1
10.42.0.42-85.93.5.83-34460-80-6,04-29-22,Cancelled,Merchant,Amazon.in,Standard,SET110,SET110-KR-PP-M,Set,M,B0822TDMYH,0,INR,750.48,Credit Card,BOISAR,MAHARASHTRA,401501.0,IN,0
10.42.0.211-10.42.0.1-12120-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,1,INR,654.0,Credit Card,MYSURU,KARNATAKA,570004.0,IN,1
220.243.219.55-10.42.0.211-80-54762-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3798,JNE3798-KR-M,Western Dress,M,B09SDXTRS9,1,INR,725.0,Debit card,THODUPUZHA,KERALA,685595.0,IN,0
10.42.0.211-10.42.0.1-56205-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET286,SET286-KR-NP-XXXL,Set,3XL,B099NK23VT,1,INR,626.0,Debit card,Gurugram,HARYANA,122001.0,IN,0
10.42.0.211-10.42.0.1-37340-53-17,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-XXXL,kurta,3XL,B08RP4JJPD,1,INR,363.0,Debit card,THIRUVIDAIMARUDUR,TAMIL NADU,612104.0,IN,1
10.42.0.211-10.42.0.1-40414-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-L,kurta,L,B08WPR181B,1,INR,429.0,Debit card,THANE,MAHARASHTRA,400605.0,IN,1
216.58.219.196-10.42.0.211-443-39642-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0339,J0339-DR-XL,Western Dress,XL,B0982ZDB2S,1,INR,744.0,Debit card,BENGALURU,KARNATAKA,560100.0,IN,0
202.77.129.150-10.42.0.42-80-42923-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-L,kurta,L,B091Q84CBF,1,INR,399.0,Credit Card,THANE,MAHARASHTRA,400605.0,IN,1
10.42.0.151-10.42.0.1-37432-53-17,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XL,Set,XL,B099NJV9X7,1,INR,599.0,Credit Card,JAMMU,JAMMU & KASHMIR,180007.0,IN,0
10.42.0.211-52.88.110.117-39067-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET400,SET400-KR-NP-XXXL,Set,3XL,B09W62SX2P,1,INR,1254.0,Debit card,THANE,MAHARASHTRA,401107.0,IN,1
10.42.0.211-10.42.0.1-55599-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3465,JNE3465-KR-S,kurta,S,B08BF4GQ9V,1,INR,517.0,Debit card,JHUMRI TILAIYA,JHARKHAND,825409.0,IN,0
10.42.0.42-65.52.108.74-51110-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0283,J0283-SET-XXXL,Set,3XL,B08QGQJ5P3,1,INR,1033.0,Debit card,THANE,MAHARASHTRA,401107.0,IN,1
201.74.160.31-10.42.0.151-31781-43477-17,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0004,J0004-SKD-XS,Set,XS,B0894WVKRP,1,INR,1186.0,Debit card,LEH,JAMMU & KASHMIR,194101.0,IN,0
10.42.0.211-106.11.14.99-50149-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3779,JNE3779-KR-XXL,kurta,XXL,B09SDXVB62,1,INR,432.0,Credit Card,DURGAPUR,WEST BENGAL,713206.0,IN,0
221.228.208.97-10.42.0.211-80-54267-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0349,J0349-SET-L,Set,L,B099NMQR6C,1,INR,801.0,Credit Card,JAMSHEDPUR,JHARKHAND,831017.0,IN,0
172.217.11.3-10.42.0.211-443-55692-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XL,Set,XL,B08YN7XDSG,1,INR,824.0,Credit Card,JSW STEEL PLANT TOWNSHIP,KARNATAKA,583123.0,IN,0
172.217.6.238-10.42.0.42-443-54357-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET358,SET358-KR-NP-XXXL,Set,3XL,B09QJMPVPD,1,INR,1126.0,Debit card,BENGALURU,KARNATAKA,560046.0,IN,0
10.42.0.151-103.43.91.12-36011-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET397,SET397-KR-NP-XXXL,Set,3XL,B09RKDPH6J,1,INR,1186.0,Debit card,BENGALURU,KARNATAKA,560046.0,IN,1
10.42.0.151-104.193.88.109-48410-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3543,JNE3543-KR-M,kurta,M,B08HHJQ3F4,1,INR,368.0,Credit Card,LUCKNOW,UTTAR PRADESH,226017.0,IN,1
222.73.31.32-10.42.0.211-8288-42861-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0340,J0340-TP-L,Top,L,B0986Z5BDC,1,INR,563.0,Credit Card,GURUGRAM,HARYANA,122003.0,IN,0
10.42.0.211-98.139.199.205-60151-443-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3706,JNE3706-DR-S,Western Dress,S,B0983157NR,1,INR,413.0,Credit Card,PUDUPAKKAM,TAMIL NADU,603103.0,IN,0
172.217.10.42-10.42.0.211-443-59108-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-M,Set,M,B0894XH3LN,1,INR,654.0,Credit Card,MUGHALSARAI,UTTAR PRADESH,232101.0,IN,0
172.217.7.10-10.42.0.211-443-33523-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-M,kurta,M,B07H7FZD32,0,,,Credit Card,SECUNDERABAD,TELANGANA,500025.0,IN,1
10.42.0.211-52.84.37.172-35028-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET233,SET233-KR-PP-M,Set,M,B08MXFT72L,1,INR,545.0,Credit Card,NOIDA,UTTAR PRADESH,201305.0,IN,1
10.42.0.211-23.219.23.167-36347-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XXL,kurta,XXL,B08WQ1W4JV,1,INR,442.0,Credit Card,BENGALURU,KARNATAKA,560076.0,IN,1
10.42.0.151-10.42.0.1-44092-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0097,J0097-KR-XS,kurta,XS,B08BJSMMBL,1,INR,534.0,Credit Card,THIRUVANANTHAPURAM,KERALA,695003.0,IN,1
10.42.0.42-31.13.80.37-53126-443-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3801,JNE3801-KR-M,kurta,M,B09SDZ4FH9,1,INR,725.0,Credit Card,MUZAFFARPUR,BIHAR,842002.0,IN,1
208.185.50.75-10.42.0.211-443-45597-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3437,JNE3437-KR-M,kurta,M,B085HP1LQR,1,INR,517.0,Credit Card,Bangalore,KARNATAKA,560061.0,IN,0
10.42.0.42-31.13.80.37-46713-443-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0025,J0025-DR-XS,Western Dress,XS,B089G1JFVJ,1,INR,566.0,Credit Card,"Colachal, Kanya Kumari District",TAMIL NADU,629251.0,IN,1
222.186.49.224-10.42.0.211-80-58447-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0209,J0209-DR-XS,Ethnic Dress,XS,B098311R59,1,INR,721.0,Credit Card,"Colachal, Kanya Kumari District",TAMIL NADU,629251.0,IN,0
10.42.0.211-10.42.0.1-25432-53-17,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0395,J0395-DR-XS,Western Dress,XS,B09SDYS45X,1,INR,859.0,Debit card,"Colachal, Kanya Kumari District",TAMIL NADU,629251.0,IN,0
172.217.12.163-10.42.0.42-443-42661-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3568,JNE3568-KR-M,kurta,M,B08KRZRSCL,1,INR,399.0,Debit card,BENGALURU,KARNATAKA,560084.0,IN,0
180.149.153.68-10.42.0.211-80-55356-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,1,INR,788.0,Credit Card,MUMBAI,MAHARASHTRA,400013.0,IN,1
10.42.0.211-106.39.169.66-33041-80-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-S,Set,S,B09NQ47F17,0,,,Credit Card,FARIDABAD,HARYANA,121004.0,IN,0
192.229.173.173-10.42.0.151-443-52805-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET014,SET014-KR-PP-A-XXL,Set,XXL,B07K5BGGYN,1,INR,818.0,Debit card,HYDERABAD,TELANGANA,500028.0,IN,1
10.42.0.211-104.254.66.16-57527-80-6,04-29-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,J0098,J0098-TP-XXL,Top,XXL,B092D3D5BL,1,INR,413.0,Debit card,ANJUNA Bardez Go,GOA,403509.0,IN,0
172.217.6.234-10.42.0.151-443-36151-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0098,J0098-TP-XS,Top,XS,B092CZW41L,0,,,Debit card,ANJUNA Bardez Go,GOA,403509.0,IN,1
172.217.12.163-10.42.0.42-443-44956-17,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-S,Set,S,B09RKDJ9SQ,1,INR,852.0,Debit card,"NEW TOWN, Kolkata",WEST BENGAL,700159.0,IN,0
172.217.7.195-10.42.0.151-80-38893-6,04-29-22,Cancelled,Merchant,Amazon.in,Standard,NW005,NW005-ST-PJ-XXXL,Set,3XL,B0922RYWBL,0,INR,570.48,Credit Card,GURUGRAM,HARYANA,122001.0,IN,1
172.217.10.35-10.42.0.151-443-33429-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,NW013,NW013-ST-SR-XXXL,Set,3XL,B0928WHKTX,1,INR,496.0,Credit Card,GURUGRAM,HARYANA,122001.0,IN,1
10.42.0.42-34.193.204.145-39112-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET264,SET264-KR-NP-XL,Set,XL,B08YN7XDSG,1,INR,824.0,Credit Card,BANGALORE,KARNATAKA,560043.0,IN,0
183.3.235.80-10.42.0.151-80-47478-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XS,Set,XS,B08XQBXFPP,1,INR,788.0,Credit Card,NASHIK,MAHARASHTRA,422001.0,IN,1
180.149.138.210-10.42.0.42-80-34799-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXL,kurta,XXL,B081WSL2JS,1,INR,399.0,Credit Card,VARANAS,UTTAR PRADESH,221106.0,IN,0
10.42.0.211-10.42.0.1-64410-53-17,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-L,Set,L,B09NQ4XYV9,0,,,Cash,FARIDABAD,HARYANA,121004.0,IN,0
10.42.0.211-66.102.255.61-50926-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0023,J0023-TP-XXXL,Top,3XL,B08999SMY4,1,INR,399.0,Credit Card,DURGAPUR,WEST BENGAL,713216.0,IN,1
10.42.0.211-23.66.169.52-36241-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-XXXL,kurta,3XL,B08RP3HQH3,1,INR,568.0,Credit Card,HYDERABAD,TELANGANA,500008.0,IN,1
172.217.7.196-10.42.0.151-443-42131-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,J0343,J0343-DR-L,Western Dress,L,B098P4234P,0,,,Credit Card,NOIDA,UTTAR PRADESH,201303.0,IN,0
10.42.0.211-106.11.30.199-37182-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,J0119,J0119-TP-XXL,Top,XXL,B08RYRBZPC,1,INR,540.0,Debit card,Chennai,TAMIL NADU,600091.0,IN,1
10.42.0.211-123.125.115.190-56889-80-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-XL,Set,XL,B08W8DJG7F,1,INR,563.0,Debit card,GURUGRAM,HARYANA,122004.0,IN,0
172.217.12.142-10.42.0.211-443-35152-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,1,INR,376.0,Debit card,BENGALURU,KARNATAKA,560095.0,IN,1
10.42.0.1-10.42.0.42-53-45853-17,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,1,INR,376.0,Debit card,BENGALURU,KARNATAKA,560095.0,IN,0
10.42.0.211-23.203.49.224-54054-443-6,04-29-22,Shipped,Amazon,Amazon.in,Expedited,JNE3869,JNE3869-DR-XXXL,Western Dress,3XL,B09RK757KM,1,INR,721.0,Credit Card,Vadodara,Gujarat,390025.0,IN,1
10.42.0.211-66.231.239.122-34579-80-6,04-29-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,1,INR,376.0,Credit Card,BENGALURU,KARNATAKA,560095.0,IN,0
